reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.79928936,42.9787696,0,0,748,150.099,20/10/2020 20:54:13,,0.35,,,,,,,,,,,,6,,,,,
-78.79928835,42.97874647,0,0,749,151.109,20/10/2020 20:54:14,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79929118,42.97873395,0,0,750,151.941,20/10/2020 20:54:15,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.7992909,42.9787285,0,0,751,152.058,20/10/2020 20:54:16,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79928907,42.97872862,0,0,752,152.083,20/10/2020 20:54:17,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79929146,42.97872768,0,0,753,151.652,20/10/2020 20:54:18,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.79929432,42.97872482,0,0,754,151.718,20/10/2020 20:54:19,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.79929567,42.97872305,0,0,755,151.807,20/10/2020 20:54:20,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.79929719,42.97872162,0,0,756,152.537,20/10/2020 20:54:21,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.79929993,42.97871906,0,0,757,151.922,20/10/2020 20:54:22,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.79930177,42.97871761,0,0,758,152.812,20/10/2020 20:54:23,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.79930262,42.97871707,0,0,759,153.004,20/10/2020 20:54:24,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930297,42.97871715,0,0,760,152.788,20/10/2020 20:54:25,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930233,42.97871665,0,0,761,153.127,20/10/2020 20:54:26,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930335,42.97871666,0,0,762,153.126,20/10/2020 20:54:27,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930378,42.97871686,0,0,763,152.946,20/10/2020 20:54:28,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930403,42.97871697,0,0,764,152.939,20/10/2020 20:54:29,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930415,42.97871703,0,0,765,152.941,20/10/2020 20:54:30,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930419,42.97871706,0,0,766,152.981,20/10/2020 20:54:31,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930366,42.97871689,0,0,767,153.153,20/10/2020 20:54:32,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930275,42.9787166,0,0,768,153.161,20/10/2020 20:54:33,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930233,42.97871628,0,0,769,153.114,20/10/2020 20:54:34,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930154,42.97871779,0,0,770,151.498,20/10/2020 20:54:35,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.7993018,42.97871845,0,0,771,151.563,20/10/2020 20:54:36,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930109,42.97871873,0,0,772,151.618,20/10/2020 20:54:37,,0.0000000000000000,,,,,,,,,,,,6,,,,,
-78.79930071,42.9787189,0,0,773,151.604,20/10/2020 20:54:38,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.79929881,42.97871856,0,0,774,151.817,20/10/2020 20:54:39,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.79929786,42.97871839,0,0,775,151.809,20/10/2020 20:54:40,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.79929738,42.97871832,0,0,776,151.797,20/10/2020 20:54:41,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.79929987,42.9787193,0,0,777,151.59,20/10/2020 20:54:42,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.79930114,42.9787198,0,0,778,151.582,20/10/2020 20:54:43,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.7993038,42.97872081,0,0,779,151.423,20/10/2020 20:54:44,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.79930504,42.97872137,0,0,780,151.431,20/10/2020 20:54:45,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.79930371,42.978721,0,0,781,151.559,20/10/2020 20:54:46,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.79917849,42.97882101,0,0,782,151.51,20/10/2020 20:54:47,,7.04,,,,,,,,,,,,8,,,,,
-78.79909855,42.97890659,0,0,783,149.987,20/10/2020 20:54:48,,7.93,,,,,,,,,,,,8,,,,,
-78.79899586,42.97894614,0,0,784,150.484,20/10/2020 20:54:49,,7.98,,,,,,,,,,,,8,,,,,
-78.79917518,42.97908573,0,0,785,146.267,20/10/2020 20:54:50,,8,,,,,,,,,,,,8,,,,,
-78.79912863,42.97917187,0,0,786,147.278,20/10/2020 20:54:51,,8.66,,,,,,,,,,,,8,,,,,
-78.79906779,42.97928755,0,0,787,153.52,20/10/2020 20:54:52,,8.9,,,,,,,,,,,,8,,,,,
-78.79900949,42.9793789,0,0,788,149.971,20/10/2020 20:54:53,,9.44,,,,,,,,,,,,8,,,,,
-78.79895142,42.97944988,0,0,789,150.477,20/10/2020 20:54:54,,9.19,,,,,,,,,,,,8,,,,,
-78.7988335,42.97954081,0,0,790,152.543,20/10/2020 20:54:55,,9.81,,,,,,,,,,,,8,,,,,
-78.79877378,42.97962256,0,0,791,152.664,20/10/2020 20:54:56,,9.89,,,,,,,,,,,,8,,,,,
-78.79870036,42.97969029,0,0,792,151.336,20/10/2020 20:54:57,,9.77,,,,,,,,,,,,8,,,,,
-78.7984871,42.97983376,0,0,793,157.054,20/10/2020 20:54:58,,9.05,,,,,,,,,,,,9,,,,,
-78.79849964,42.97989602,0,0,794,153.284,20/10/2020 20:54:59,,8.46,,,,,,,,,,,,10,,,,,
-78.79844471,42.97996458,0,0,795,153.574,20/10/2020 20:55:00,,8.32,,,,,,,,,,,,10,,,,,
-78.79842444,42.98000851,0,0,796,153.604,20/10/2020 20:55:01,,7.73,,,,,,,,,,,,10,,,,,
-78.7983118,42.98008442,0,0,797,153.07,20/10/2020 20:55:02,,8.19,,,,,,,,,,,,10,,,,,
-78.79826379,42.98015143,0,0,798,155.371,20/10/2020 20:55:03,,8.11,,,,,,,,,,,,10,,,,,
-78.79818354,42.98022329,0,0,799,155.905,20/10/2020 20:55:04,,8.21,,,,,,,,,,,,10,,,,,
-78.79810936,42.98029359,0,0,800,154.9,20/10/2020 20:55:05,,7.96,,,,,,,,,,,,8,,,,,
-78.79802283,42.98036167,0,0,801,154.336,20/10/2020 20:55:06,,8.3,,,,,,,,,,,,10,,,,,
-78.79795555,42.98044275,0,0,802,153.497,20/10/2020 20:55:07,,9.35,,,,,,,,,,,,10,,,,,
-78.79789944,42.98051022,0,0,803,150.64,20/10/2020 20:55:08,,9.46,,,,,,,,,,,,10,,,,,
-78.79782182,42.98058868,0,0,804,150.078,20/10/2020 20:55:09,,9.78,,,,,,,,,,,,10,,,,,
-78.79776485,42.98066635,0,0,805,150.168,20/10/2020 20:55:10,,9.93,,,,,,,,,,,,9,,,,,
-78.79765246,42.98076934,0,0,806,150.072,20/10/2020 20:55:11,,10.73,,,,,,,,,,,,9,,,,,
-78.79758905,42.98088454,0,0,807,153.843,20/10/2020 20:55:12,,12,,,,,,,,,,,,8,,,,,
-78.79749118,42.98099108,0,0,808,152.798,20/10/2020 20:55:13,,12.24,,,,,,,,,,,,8,,,,,
-78.7974173,42.9810718,0,0,809,152.313,20/10/2020 20:55:14,,12.81,,,,,,,,,,,,10,,,,,
-78.79733306,42.9811646,0,0,810,153.333,20/10/2020 20:55:15,,12.88,,,,,,,,,,,,10,,,,,
-78.79722351,42.98126702,0,0,811,152.88,20/10/2020 20:55:16,,13.05,,,,,,,,,,,,10,,,,,
-78.79713088,42.98137157,0,0,812,153.19,20/10/2020 20:55:17,,12.9,,,,,,,,,,,,10,,,,,
-78.79701464,42.98149574,0,0,813,152.399,20/10/2020 20:55:18,,13.54,,,,,,,,,,,,10,,,,,
-78.79687506,42.98161902,0,0,814,151.949,20/10/2020 20:55:19,,14.66,,,,,,,,,,,,10,,,,,
-78.79676942,42.98172939,0,0,815,151.172,20/10/2020 20:55:20,,14.32,,,,,,,,,,,,9,,,,,
-78.79662871,42.98183474,0,0,816,152.428,20/10/2020 20:55:21,,14.43,,,,,,,,,,,,9,,,,,
-78.79652194,42.98194346,0,0,817,155.464,20/10/2020 20:55:22,,15.13,,,,,,,,,,,,9,,,,,
-78.79640828,42.98206775,0,0,818,156.424,20/10/2020 20:55:23,,15.51,,,,,,,,,,,,9,,,,,
-78.79627493,42.98217705,0,0,819,157.039,20/10/2020 20:55:24,,15.34,,,,,,,,,,,,9,,,,,
-78.79616633,42.98228834,0,0,820,157.717,20/10/2020 20:55:25,,15.32,,,,,,,,,,,,10,,,,,
-78.79606166,42.98239576,0,0,821,159.556,20/10/2020 20:55:26,,15.26,,,,,,,,,,,,8,,,,,
-78.79599135,42.98248657,0,0,822,160.431,20/10/2020 20:55:27,,14.53,,,,,,,,,,,,8,,,,,
-78.79583862,42.98265255,0,0,823,160.223,20/10/2020 20:55:28,,15.95,,,,,,,,,,,,8,,,,,
-78.79570832,42.9827837,0,0,824,159.915,20/10/2020 20:55:29,,16.8,,,,,,,,,,,,7,,,,,
-78.79563406,42.98289054,0,0,825,159.167,20/10/2020 20:55:30,,15.72,,,,,,,,,,,,6,,,,,
-78.79553263,42.98301159,0,0,826,159.245,20/10/2020 20:55:31,,15.73,,,,,,,,,,,,6,,,,,
-78.79542381,42.98313848,0,0,827,160.098,20/10/2020 20:55:32,,15.61,,,,,,,,,,,,8,,,,,
-78.79529114,42.98326945,0,0,828,160.125,20/10/2020 20:55:33,,16.04,,,,,,,,,,,,8,,,,,
-78.79514559,42.9833887,0,0,829,159.627,20/10/2020 20:55:34,,16.25,,,,,,,,,,,,8,,,,,
-78.79502441,42.98350741,0,0,830,160.045,20/10/2020 20:55:35,,16.26,,,,,,,,,,,,8,,,,,
-78.79490423,42.98362162,0,0,831,161.171,20/10/2020 20:55:36,,16.27,,,,,,,,,,,,9,,,,,
-78.79477919,42.98374309,0,0,832,161.996,20/10/2020 20:55:37,,16.77,,,,,,,,,,,,8,,,,,
-78.79463108,42.98387058,0,0,833,162.13,20/10/2020 20:55:38,,16.81,,,,,,,,,,,,8,,,,,
-78.7945006,42.98400435,0,0,834,161.593,20/10/2020 20:55:39,,17.15,,,,,,,,,,,,8,,,,,
-78.79438023,42.98414974,0,0,835,160.979,20/10/2020 20:55:40,,17.05,,,,,,,,,,,,8,,,,,
-78.79431025,42.98429729,0,0,836,162.227,20/10/2020 20:55:41,,17.1,,,,,,,,,,,,8,,,,,
-78.79418907,42.9844124,0,0,837,162.182,20/10/2020 20:55:42,,17.22,,,,,,,,,,,,7,,,,,
-78.79408673,42.98453513,0,0,838,161.074,20/10/2020 20:55:43,,17.08,,,,,,,,,,,,8,,,,,
-78.79396643,42.98466277,0,0,839,161.222,20/10/2020 20:55:44,,17.1,,,,,,,,,,,,8,,,,,
-78.79384936,42.98479043,0,0,840,161.271,20/10/2020 20:55:45,,17.1,,,,,,,,,,,,8,,,,,
-78.79373041,42.98491694,0,0,841,161.318,20/10/2020 20:55:46,,17.09,,,,,,,,,,,,8,,,,,
-78.79359191,42.98504595,0,0,842,160.926,20/10/2020 20:55:47,,17.26,,,,,,,,,,,,8,,,,,
-78.79336851,42.98522157,0,0,843,161.479,20/10/2020 20:55:48,,17.96,,,,,,,,,,,,8,,,,,
-78.79325415,42.98538347,0,0,844,160.296,20/10/2020 20:55:49,,18.04,,,,,,,,,,,,7,,,,,
-78.79314863,42.98547648,0,0,845,158.273,20/10/2020 20:55:50,,16.58,,,,,,,,,,,,7,,,,,
-78.79303234,42.98561215,0,0,846,160.061,20/10/2020 20:55:51,,16.72,,,,,,,,,,,,6,,,,,
-78.79293104,42.98572832,0,0,847,160.606,20/10/2020 20:55:52,,15.48,,,,,,,,,,,,6,,,,,
-78.79282446,42.98585505,0,0,848,160.632,20/10/2020 20:55:53,,16.08,,,,,,,,,,,,6,,,,,
-78.79270334,42.98598722,0,0,849,160.459,20/10/2020 20:55:54,,16.43,,,,,,,,,,,,7,,,,,
-78.79261665,42.98612195,0,0,850,158.856,20/10/2020 20:55:55,,16.9,,,,,,,,,,,,7,,,,,
-78.7925329,42.98623299,0,0,851,160.115,20/10/2020 20:55:56,,16.28,,,,,,,,,,,,7,,,,,
-78.79240655,42.98633906,0,0,852,161.698,20/10/2020 20:55:57,,16.29,,,,,,,,,,,,7,,,,,
-78.79230149,42.98644632,0,0,853,161.026,20/10/2020 20:55:58,,15.94,,,,,,,,,,,,6,,,,,
-78.79218543,42.98655767,0,0,854,160.097,20/10/2020 20:55:59,,15.84,,,,,,,,,,,,6,,,,,
-78.79205169,42.98668634,0,0,855,159.335,20/10/2020 20:56:00,,16.23,,,,,,,,,,,,5,,,,,
-78.79193952,42.98680589,0,0,856,158.807,20/10/2020 20:56:01,,16.1,,,,,,,,,,,,5,,,,,
-78.79181054,42.986917,0,0,857,157.446,20/10/2020 20:56:02,,16.23,,,,,,,,,,,,5,,,,,
-78.79172721,42.98703454,0,0,858,159.6,20/10/2020 20:56:03,,16.15,,,,,,,,,,,,6,,,,,
-78.79156169,42.98717475,0,0,859,159.439,20/10/2020 20:56:04,,16.66,,,,,,,,,,,,6,,,,,
-78.79143591,42.98730127,0,0,860,160.332,20/10/2020 20:56:05,,17.09,,,,,,,,,,,,6,,,,,
-78.79130516,42.98741061,0,0,861,160.255,20/10/2020 20:56:06,,17.06,,,,,,,,,,,,6,,,,,
-78.79122,42.9875491,0,0,862,159.732,20/10/2020 20:56:07,,16.97,,,,,,,,,,,,6,,,,,
-78.79109387,42.9877057,0,0,863,159.956,20/10/2020 20:56:08,,17.59,,,,,,,,,,,,6,,,,,
-78.79095981,42.98784782,0,0,864,160.14,20/10/2020 20:56:09,,17.5,,,,,,,,,,,,6,,,,,
-78.79079934,42.98802151,0,0,865,160.129,20/10/2020 20:56:10,,17.89,,,,,,,,,,,,7,,,,,
-78.79068507,42.9881614,0,0,866,159.547,20/10/2020 20:56:11,,17.75,,,,,,,,,,,,7,,,,,
-78.79056292,42.9882943,0,0,867,158.732,20/10/2020 20:56:12,,18.01,,,,,,,,,,,,7,,,,,
-78.7904327,42.98842235,0,0,868,159.079,20/10/2020 20:56:13,,17.82,,,,,,,,,,,,7,,,,,
-78.79030738,42.98858786,0,0,869,159.965,20/10/2020 20:56:14,,18.66,,,,,,,,,,,,8,,,,,
-78.79021683,42.98873225,0,0,870,159.114,20/10/2020 20:56:15,,18.8,,,,,,,,,,,,8,,,,,
-78.79010644,42.98885222,0,0,871,157.496,20/10/2020 20:56:16,,18.25,,,,,,,,,,,,8,,,,,
-78.78997203,42.98900235,0,0,872,157.579,20/10/2020 20:56:17,,18.11,,,,,,,,,,,,9,,,,,
-78.78986038,42.98913491,0,0,873,157.394,20/10/2020 20:56:18,,17.75,,,,,,,,,,,,9,,,,,
-78.78972678,42.98926965,0,0,874,157.984,20/10/2020 20:56:19,,17.87,,,,,,,,,,,,9,,,,,
-78.78962193,42.98940586,0,0,875,158.859,20/10/2020 20:56:20,,17.9,,,,,,,,,,,,9,,,,,
-78.78946658,42.98951597,0,0,876,157.958,20/10/2020 20:56:21,,17.34,,,,,,,,,,,,8,,,,,
-78.78929467,42.9895989,0,0,877,157.11,20/10/2020 20:56:22,,17.2,,,,,,,,,,,,9,,,,,
-78.78915528,42.98970735,0,0,878,156.65,20/10/2020 20:56:23,,17.08,,,,,,,,,,,,10,,,,,
-78.78901937,42.98981939,0,0,879,156.747,20/10/2020 20:56:24,,17.02,,,,,,,,,,,,10,,,,,
-78.78887396,42.98991074,0,0,880,156.594,20/10/2020 20:56:25,,16.66,,,,,,,,,,,,10,,,,,
-78.78872516,42.99002246,0,0,881,156.875,20/10/2020 20:56:26,,16.75,,,,,,,,,,,,9,,,,,
-78.78857517,42.99013487,0,0,882,157.07,20/10/2020 20:56:27,,16.84,,,,,,,,,,,,9,,,,,
-78.78843755,42.9902211,0,0,883,157.255,20/10/2020 20:56:28,,16.39,,,,,,,,,,,,8,,,,,
-78.78829256,42.99031363,0,0,884,155.445,20/10/2020 20:56:29,,16.23,,,,,,,,,,,,8,,,,,
-78.78814779,42.99038034,0,0,885,154.629,20/10/2020 20:56:30,,15.91,,,,,,,,,,,,7,,,,,
-78.78800123,42.99047381,0,0,886,154.816,20/10/2020 20:56:31,,15.68,,,,,,,,,,,,7,,,,,
-78.78784664,42.99057997,0,0,887,155.005,20/10/2020 20:56:32,,16.06,,,,,,,,,,,,8,,,,,
-78.78783845,42.9906239,0,0,888,155.571,20/10/2020 20:56:33,,14.2,,,,,,,,,,,,8,,,,,
-78.78778227,42.99068625,0,0,889,157.172,20/10/2020 20:56:34,,13.42,,,,,,,,,,,,7,,,,,
-78.78771232,42.99076443,0,0,890,158.483,20/10/2020 20:56:35,,12.27,,,,,,,,,,,,7,,,,,
-78.78764686,42.99085477,0,0,891,157.678,20/10/2020 20:56:36,,11.87,,,,,,,,,,,,9,,,,,
-78.78763627,42.99089331,0,0,892,156.9,20/10/2020 20:56:37,,9.18,,,,,,,,,,,,9,,,,,
-78.78760806,42.99094528,0,0,893,155.604,20/10/2020 20:56:38,,5.95,,,,,,,,,,,,9,,,,,
-78.78756764,42.99099059,0,0,894,155.711,20/10/2020 20:56:39,,5.95,,,,,,,,,,,,9,,,,,
-78.7875369,42.99103936,0,0,895,155.729,20/10/2020 20:56:40,,5.96,,,,,,,,,,,,8,,,,,
-78.7912517,42.9930967,0,0,896,142.354,20/10/2020 20:58:42,,,,,,,,,,,,,,8,,,,,
-78.79126359,42.99318855,0,0,897,142.314,20/10/2020 20:58:43,,,,,,,,,,,,,,7,,,,,
-78.79138788,42.99317353,0,0,898,142.233,20/10/2020 20:58:44,,7.14,,,,,,,,,,,,7,,,,,
-78.79147263,42.99314213,0,0,899,143.708,20/10/2020 20:58:45,,7.84,,,,,,,,,,,,7,,,,,
-78.79147998,42.99320434,0,0,900,143.659,20/10/2020 20:58:46,,7.89,,,,,,,,,,,,6,,,,,
-78.79156147,42.99321454,0,0,901,143.887,20/10/2020 20:58:47,,7.85,,,,,,,,,,,,6,,,,,
-78.79158312,42.99325984,0,0,902,145.077,20/10/2020 20:58:48,,8.8,,,,,,,,,,,,6,,,,,
-78.79156614,42.9933455,0,0,903,145.136,20/10/2020 20:58:49,,8.37,,,,,,,,,,,,5,,,,,
-78.79147867,42.99340567,0,0,904,145.454,20/10/2020 20:58:50,,7.93,,,,,,,,,,,,5,,,,,
-78.79143683,42.99346656,0,0,905,144.885,20/10/2020 20:58:51,,8.24,,,,,,,,,,,,7,,,,,
-78.79135685,42.99352987,0,0,906,144.774,20/10/2020 20:58:52,,8.75,,,,,,,,,,,,7,,,,,
-78.79133199,42.99355684,0,0,907,144.432,20/10/2020 20:58:53,,8,,,,,,,,,,,,7,,,,,
-78.79122424,42.99362754,0,0,908,144.114,20/10/2020 20:58:54,,9.06,,,,,,,,,,,,8,,,,,
-78.79113787,42.99368935,0,0,909,144.107,20/10/2020 20:58:55,,9.27,,,,,,,,,,,,8,,,,,
-78.79108718,42.9937529,0,0,910,143.718,20/10/2020 20:58:56,,9.42,,,,,,,,,,,,8,,,,,
-78.79096658,42.99384537,0,0,911,143.914,20/10/2020 20:58:57,,10.16,,,,,,,,,,,,8,,,,,
-78.79084168,42.99394821,0,0,912,143.6,20/10/2020 20:58:58,,11.11,,,,,,,,,,,,8,,,,,
-78.79074574,42.99418836,0,0,913,142.529,20/10/2020 20:58:59,,14.2,,,,,,,,,,,,9,,,,,
-78.79054523,42.99433988,0,0,914,142.707,20/10/2020 20:59:00,,14.51,,,,,,,,,,,,9,,,,,
-78.79061921,42.9945137,0,0,915,140.179,20/10/2020 20:59:01,,14.74,,,,,,,,,,,,10,,,,,
-78.79052403,42.99460671,0,0,916,141.61,20/10/2020 20:59:02,,14.79,,,,,,,,,,,,10,,,,,
-78.79044646,42.99472104,0,0,917,141.823,20/10/2020 20:59:03,,14.9,,,,,,,,,,,,9,,,,,
-78.79042921,42.99482598,0,0,918,140.555,20/10/2020 20:59:04,,13.87,,,,,,,,,,,,9,,,,,
-78.79040672,42.99490995,0,0,919,139.784,20/10/2020 20:59:05,,13.17,,,,,,,,,,,,10,,,,,
-78.79040735,42.99500965,0,0,920,139.07,20/10/2020 20:59:06,,12.49,,,,,,,,,,,,10,,,,,
-78.79038539,42.99510946,0,0,921,139.806,20/10/2020 20:59:07,,12.2,,,,,,,,,,,,8,,,,,
-78.79049592,42.99525475,0,0,922,139.302,20/10/2020 20:59:08,,12.83,,,,,,,,,,,,7,,,,,
-78.79051902,42.99537491,0,0,923,140.971,20/10/2020 20:59:09,,13.38,,,,,,,,,,,,7,,,,,
-78.79056694,42.99549066,0,0,924,140.558,20/10/2020 20:59:10,,13.81,,,,,,,,,,,,8,,,,,
-78.79055705,42.99566021,0,0,925,138.144,20/10/2020 20:59:11,,13.92,,,,,,,,,,,,10,,,,,
-78.79056678,42.99579168,0,0,926,137.883,20/10/2020 20:59:12,,14.54,,,,,,,,,,,,10,,,,,
-78.79058546,42.99590176,0,0,927,139.75,20/10/2020 20:59:13,,14.4,,,,,,,,,,,,10,,,,,
-78.79064907,42.99602845,0,0,928,140.265,20/10/2020 20:59:14,,14.08,,,,,,,,,,,,10,,,,,
-78.79062659,42.996128,0,0,929,142.261,20/10/2020 20:59:15,,12.48,,,,,,,,,,,,9,,,,,
-78.79060716,42.99625037,0,0,930,142.706,20/10/2020 20:59:16,,13.24,,,,,,,,,,,,8,,,,,
-78.79066795,42.99636476,0,0,931,146.205,20/10/2020 20:59:17,,12.66,,,,,,,,,,,,8,,,,,
-78.7906677,42.9964908,0,0,932,145.693,20/10/2020 20:59:18,,13.03,,,,,,,,,,,,8,,,,,
-78.79062139,42.99656897,0,0,933,147.278,20/10/2020 20:59:19,,11.86,,,,,,,,,,,,9,,,,,
-78.79057262,42.99666699,0,0,934,147.005,20/10/2020 20:59:20,,12.47,,,,,,,,,,,,9,,,,,
-78.79053189,42.99676614,0,0,935,146.643,20/10/2020 20:59:21,,12.61,,,,,,,,,,,,10,,,,,
-78.79046996,42.99685279,0,0,936,146.741,20/10/2020 20:59:22,,11.94,,,,,,,,,,,,10,,,,,
-78.79040576,42.99693811,0,0,937,147.03,20/10/2020 20:59:23,,10.65,,,,,,,,,,,,11,,,,,
-78.79033355,42.99699696,0,0,938,147.387,20/10/2020 20:59:24,,9.71,,,,,,,,,,,,10,,,,,
-78.79026249,42.99705831,0,0,939,147.454,20/10/2020 20:59:25,,9.3,,,,,,,,,,,,10,,,,,
-78.79012397,42.99714877,0,0,940,147.746,20/10/2020 20:59:26,,10.95,,,,,,,,,,,,9,,,,,
-78.78992001,42.9971971,0,0,941,145.737,20/10/2020 20:59:27,,12.11,,,,,,,,,,,,11,,,,,
-78.78978157,42.99725463,0,0,942,145.778,20/10/2020 20:59:28,,12.27,,,,,,,,,,,,13,,,,,
-78.78961829,42.99732219,0,0,943,145.416,20/10/2020 20:59:29,,12.5,,,,,,,,,,,,11,,,,,
-78.78950983,42.9973939,0,0,944,146.166,20/10/2020 20:59:30,,12.32,,,,,,,,,,,,10,,,,,
-78.78946427,42.99746884,0,0,945,149.614,20/10/2020 20:59:31,,11.67,,,,,,,,,,,,11,,,,,
-78.78937916,42.99752882,0,0,946,149.154,20/10/2020 20:59:32,,11.59,,,,,,,,,,,,11,,,,,
-78.78933384,42.99763006,0,0,947,148.82,20/10/2020 20:59:33,,10.73,,,,,,,,,,,,11,,,,,
-78.78928937,42.99771134,0,0,948,151.371,20/10/2020 20:59:34,,9.86,,,,,,,,,,,,10,,,,,
-78.78930613,42.9977799,0,0,949,153.863,20/10/2020 20:59:35,,7.76,,,,,,,,,,,,11,,,,,
-78.78926161,42.99780895,0,0,950,154.086,20/10/2020 20:59:36,,6.1,,,,,,,,,,,,11,,,,,
-78.78925573,42.99783909,0,0,951,155.319,20/10/2020 20:59:37,,4.17,,,,,,,,,,,,11,,,,,
-78.78923604,42.99786262,0,0,952,156.619,20/10/2020 20:59:38,,3.26,,,,,,,,,,,,12,,,,,
-78.78925831,42.99787806,0,0,953,154.72,20/10/2020 20:59:39,,2.61,,,,,,,,,,,,11,,,,,
-78.78926878,42.99787899,0,0,954,154.035,20/10/2020 20:59:40,,1.88,,,,,,,,,,,,9,,,,,
-78.7892747,42.99790593,0,0,955,154.436,20/10/2020 20:59:41,,2.23,,,,,,,,,,,,9,,,,,
-78.78925795,42.99792902,0,0,956,155.336,20/10/2020 20:59:42,,2.61,,,,,,,,,,,,9,,,,,
-78.78918028,42.99791756,0,0,957,156.215,20/10/2020 20:59:43,,2.01,,,,,,,,,,,,10,,,,,
-78.78912731,42.99793289,0,0,958,156.279,20/10/2020 20:59:44,,2.48,,,,,,,,,,,,10,,,,,
-78.78913727,42.99796039,0,0,959,156.143,20/10/2020 20:59:45,,2.69,,,,,,,,,,,,8,,,,,
-78.78910784,42.99797581,0,0,960,156.663,20/10/2020 20:59:46,,2.85,,,,,,,,,,,,7,,,,,
-78.78911301,42.99800856,0,0,961,157.237,20/10/2020 20:59:47,,3.31,,,,,,,,,,,,7,,,,,
-78.78912334,42.99803844,0,0,962,157.261,20/10/2020 20:59:48,,3.28,,,,,,,,,,,,6,,,,,
-78.78913318,42.99807411,0,0,963,157.272,20/10/2020 20:59:49,,3.75,,,,,,,,,,,,6,,,,,
-78.7891479,42.99811437,0,0,964,157.569,20/10/2020 20:59:50,,4.14,,,,,,,,,,,,5,,,,,
-78.7891681,42.99815309,0,0,965,157.574,20/10/2020 20:59:51,,4.1,,,,,,,,,,,,4,,,,,
-78.78918454,42.998192,0,0,966,157.739,20/10/2020 20:59:52,,4.06,,,,,,,,,,,,4,,,,,
-78.78919427,42.99823085,0,0,967,157.744,20/10/2020 20:59:53,,4,,,,,,,,,,,,3,,,,,
-78.7892056,42.99826927,0,0,968,157.745,20/10/2020 20:59:54,,4.07,,,,,,,,,,,,3,,,,,
-78.78922188,42.99831067,0,0,969,157.791,20/10/2020 20:59:55,,4.31,,,,,,,,,,,,3,,,,,
-78.78923883,42.99835191,0,0,970,157.782,20/10/2020 20:59:56,,4.31,,,,,,,,,,,,3,,,,,
-78.7892558,42.99839421,0,0,971,157.932,20/10/2020 20:59:57,,4.33,,,,,,,,,,,,2,,,,,
-78.78929424,42.99852327,0,0,972,158.109,20/10/2020 20:59:58,,5.22,,,,,,,,,,,,2,,,,,
-78.78938642,42.99885824,0,0,973,158.703,20/10/2020 20:59:59,,9.42,,,,,,,,,,,,4,,,,,
-78.78942634,42.99893893,0,0,974,158.437,20/10/2020 21:00:00,,9.41,,,,,,,,,,,,4,,,,,
-78.78946641,42.99904378,0,0,975,158.517,20/10/2020 21:00:01,,9.33,,,,,,,,,,,,4,,,,,
-78.78950385,42.99912917,0,0,976,158.571,20/10/2020 21:00:02,,9.38,,,,,,,,,,,,4,,,,,
-78.78954728,42.99926318,0,0,977,158.671,20/10/2020 21:00:03,,9.68,,,,,,,,,,,,4,,,,,
-78.78958266,42.99933862,0,0,978,158.652,20/10/2020 21:00:04,,9.61,,,,,,,,,,,,4,,,,,
-78.78960605,42.99941406,0,0,979,158.652,20/10/2020 21:00:05,,9.48,,,,,,,,,,,,3,,,,,
-78.78962347,42.99952035,0,0,980,158.762,20/10/2020 21:00:06,,9.01,,,,,,,,,,,,2,,,,,
